Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1903.528	-2093.411	189.8831	1.911563	0.9960791
6	-1909.642	-2099.463	189.8206	1.867034	1.098599
12	-1913.979	-2103.901	189.9218	2.036991	0.8116137
18	-1916.536	-2106.48	189.9432	2.015618	0.8116137
24	-1915.532	-2105.323	189.7907	1.753695	1.224464
30	-1907.573	-2097.149	189.576	1.812824	1.351625
36	-1906.354	-2096.286	189.9322	1.977151	0.8725346
42	-1903.585	-2093.644	190.0589	1.853241	0.8692406
48	-1907.167	-2097.19	190.0232	1.853241	0.9100494
54	-1911.499	-2101.536	190.0371	1.95753	0.7625137
60	-1905.569	-2095.598	190.0293	1.988005	0.7280423
66	-1908.925	-2098.832	189.9064	2.170729	0.6082178
72	-1911.797	-2101.669	189.8715	1.985239	0.9316193
78	-1917.168	-2107.156	189.9887	1.991701	0.782689
84	-1921.828	-2111.693	189.8644	2.211301	0.6120926
90	-1912.196	-2102.1	189.9038	2.162868	0.6349115
96	-1918.34	-2108.225	189.8852	2.162868	0.6743585
102	-1914.39	-2104.406	190.0161	1.915794	0.845609
108	-1909.433	-2099.139	189.7065	1.90615	1.165759
114	-1904.182	-2094.157	189.9752	1.993045	0.7991666
120	-1898.238	-2088.255	190.0168	1.951483	0.7991666
126	-1903.35	-2093.187	189.8372	1.840296	1.107836
132	-1899.675	-2089.587	189.9119	1.811693	1.065185
138	-1910.413	-2100.354	189.9405	1.82562	1.024383
144	-1911.737	-2101.473	189.736	1.618347	1.378829
150	-1908.473	-2098.216	189.7427	1.635783	1.359838
156	-1915.703	-2104.712	189.0094	1.552588	1.947705
162	-1910.16	-2100.047	189.8865	2.016247	0.8802409
168	-1903.639	-2093.559	189.9208	2.042726	0.8054899
174	-1906.164	-2096.01	189.8462	2.068998	0.8657022
180	-1912.482	-2102.138	189.6567	1.762641	1.327276
186	-1910.298	-2100.128	189.8298	1.792447	1.157366
192	-1914.08	-2103.942	189.862	1.832683	1.092099
198	-1910.993	-2100.993	190.0005	1.887059	0.8975966
204	-1923.91	-2113.902	189.9914	1.910681	0.8810595
210	-1933.635	-2123.537	189.9011	2.035088	0.8403532
216	-1933.41	-2123.31	189.9	2.02128	0.858442
222	-1917.573	-2107.457	189.8839	1.86473	1.041351
228	-1906.496	-2096.233	189.7366	1.922224	1.124796
234	-1902.518	-2092.455	189.9371	1.72172	1.124796
240	-1907.663	-2097.735	190.0727	1.766809	0.9499891
246	-1912.071	-2101.842	189.7715	2.005788	1.013435
252	-1920.574	-2110.32	189.7459	1.937628	1.102372
258	-1919.091	-2108.955	189.8633	1.898345	1.028709
264	-1905.916	-2095.585	189.6685	1.647496	1.408771
270	-1909.437	-2099.207	189.7706	1.570217	1.389453
276	-1921.27	-2110.957	189.6873	1.653517	1.389453
282	-1912.165	-2101.851	189.686	1.879438	1.206542
288	-1912.484	-2102.294	189.8096	1.768672	1.195573
294	-1919.75	-2109.651	189.9012	1.787042	1.097989
300	-1905.166	-2094.853	189.6872	1.722562	1.334929
306	-1913.237	-2103.157	189.9203	1.861892	1.008512
312	-1915.275	-2105.23	189.9549	2.004214	0.8112242
318	-1912.408	-2102.318	189.9105	2.167468	0.6059734
324	-1915.782	-2105.705	189.9229	2.16963	0.5522839
330	-1910.442	-2100.308	189.8658	2.17761	0.6833035
336	-1906.295	-2096.207	189.9119	2.117861	0.7074938
342	-1911.623	-2101.58	189.9573	2.124019	0.5957546
348	-1906.277	-2096.193	189.9162	2.181342	0.4929946
354	-1904.798	-2094.593	189.7948	2.301497	0.474516
360	-1907.855	-2097.624	189.7684	2.326497	0.4636624
366	-1905.841	-2095.961	190.1203	1.839293	0.8106657
372	-1906.641	-2096.728	190.0868	1.908608	0.76132
378	-1905.61	-2095.621	190.0114	1.908608	0.85997
384	-1918.461	-2108.204	189.7431	2.348037	0.5592896
390	-1921.162	-2111.042	189.8799	1.576929	1.297
396	-1920.2	-2109.807	189.6066	1.672698	1.437043
402	-1915.175	-2104.739	189.5641	2.512635	0.4045649
408	-1917.662	-2107.295	189.6326	2.464718	0.5134235
414	-1925.51	-2115.295	189.7847	2.312338	0.5173371
420	-1916.702	-2106.688	189.9859	1.909549	0.8885761
426	-1911.992	-2101.858	189.8656	2.061636	0.8512741
432	-1912.22	-2102.225	190.0046	2.03137	0.6967959
438	-1910.138	-2100.121	189.9821	1.890439	0.9143365
444	-1910.781	-2100.748	189.9671	1.905473	0.9143365
450	-1933.303	-2123.309	190.0052	1.984186	0.7700887
456	-1924.822	-2114.759	189.9368	2.098983	0.6970678
462	-1909.226	-2099.03	189.8042	2.289349	0.5468014
468	-1904.869	-2094.725	189.8553	2.218685	0.616715
474	-1905.758	-2095.663	189.9051	2.18497	0.5640455
480	-1907.911	-2097.845	189.9343	2.152551	0.5772374
486	-1909.56	-2099.611	190.0512	1.997304	0.6734764
492	-1907.276	-2097.197	189.9208	1.769985	1.095728
498	-1909.905	-2099.712	189.8068	1.763983	1.20197
504	-1916.173	-2105.838	189.6642	1.654273	1.406825
510	-1915.345	-2104.537	189.1916	1.552149	1.824066
516	-1914.01	-2103.214	189.2044	1.539271	1.824066
522	-1923.584	-2112.658	189.0742	1.472418	1.958053
528	-1925.021	-2114.821	189.7992	1.943084	1.047387
534	-1913.667	-2103.514	189.8471	1.865562	1.075368
540	-1915.591	-2105.493	189.902	2.079401	0.7812136
546	-1901.976	-2091.925	189.949	1.93235	0.9045125
552	-1901.146	-2091.116	189.9696	1.967513	0.8391477
558	-1895.745	-2085.759	190.0142	1.922943	0.8391477
564	-1909.932	-2099.906	189.9746	2.044718	0.7248254
570	-1903.206	-2093.124	189.9178	2.110724	0.709615
576	-1907.198	-2097.089	189.8913	2.110724	0.7515562
582	-1915.378	-2105.338	189.9591	2.042972	0.7515562
588	-1913.978	-2103.923	189.9449	2.099253	0.6817912
594	-1936.587	-2126.445	189.8572	2.167892	0.7153658
600	-1922.597	-2112.651	190.0539	1.90084	0.8169613
606	-1911.493	-2101.423	189.9301	1.970591	0.8826595
612	-1908.572	-2098.527	189.9552	1.952324	0.8746772
618	-1915.481	-2105.151	189.6695	1.877493	1.222254
624	-1934.31	-2123.426	189.1161	1.50116	1.910418
630	-1906.94	-2096.865	189.9254	2.081274	0.7445294
636	-1910.844	-2100.703	189.8587	2.174033	0.702445
642	-1904.534	-2094.423	189.8889	2.146253	0.6981356
648	-1911.816	-2101.685	189.8689	2.156669	0.7146144
654	-1915.837	-2105.766	189.9289	2.13373	0.6442031
660	-1911.336	-2100.157	188.8206	1.417695	2.161658
666	-1924.305	-2113.327	189.0214	1.599475	1.907983
672	-1917.192	-2106.869	189.677	1.611054	1.430306
678	-1930.061	-2119.801	189.7396	1.557718	1.423152
684	-1921.492	-2111.126	189.6345	1.657809	1.427049
690	-1920.66	-2110.651	189.9914	2.071335	0.6440181
696	-1914.598	-2104.595	189.9972	2.011162	0.7420467
702	-1903.995	-2093.923	189.9282	2.126793	0.6605072
708	-1906.086	-2096.125	190.0393	1.934289	0.7919566
714	-1901.838	-2091.738	189.9001	1.950158	0.9385857
720	-1922.353	-2112.343	189.9906	2.041011	0.7044192
726	-1920.528	-2110.276	189.7481	1.860728	1.169058
