Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-1907.385	-2097.27	189.8851	2.212496	0.4941646
6	-1908.86	-2098.726	189.8659	2.212496	0.6046097
12	-1911.997	-2102.074	190.077	1.83744	0.8665661
18	-1906.327	-2096.187	189.8599	1.708452	1.204086
24	-1911.941	-2101.785	189.8444	1.838131	1.103296
30	-1924.325	-2113.075	188.7502	1.508003	2.148696
36	-1914.789	-2103.798	189.0092	1.313886	2.106321
42	-1920.513	-2110.405	189.8912	1.674271	1.206494
48	-1913.693	-2103.467	189.7741	1.731535	1.256933
54	-1913.836	-2103.788	189.9512	1.944493	0.8884009
60	-1920.399	-2109.409	189.0103	1.556866	1.944226
66	-1915.22	-2104.414	189.1944	1.473367	1.876116
72	-1919.715	-2109.147	189.432	1.5334	1.668689
78	-1916.482	-2106.119	189.6377	1.733113	1.365857
84	-1936.389	-2125.517	189.1284	1.461754	1.928779
90	-1910.396	-2100.285	189.8889	1.964196	0.9355419
96	-1910.808	-2100.691	189.8831	2.066324	0.8236981
102	-1907.888	-2097.809	189.9204	1.939066	0.9286586
108	-1914.602	-2104.64	190.0381	1.977386	0.7309794
114	-1903.626	-2093.441	189.8154	1.84256	1.12552
120	-1923.372	-2113.314	189.942	2.092195	0.6999034
126	-1928.847	-2118.667	189.8193	2.104669	0.8551578
132	-1908.045	-2097.799	189.7544	1.522294	1.439067
138	-1908.047	-2096.917	188.8698	1.447727	2.109956
144	-1916.219	-2105.672	189.4524	1.440226	1.720326
150	-1912.937	-2101.604	188.6671	1.566848	2.164485
156	-1903.937	-2093.286	189.349	1.446271	1.788439
162	-1915.74	-2105.567	189.827	2.269805	0.5207825
168	-1918.712	-2108.586	189.8739	2.222324	0.5265991
174	-1916.731	-2106.766	190.0357	1.895792	0.8461031
180	-1928.306	-2118.157	189.8513	2.117209	0.7988493
186	-1919.736	-2109.591	189.855	2.125607	0.7823999
192	-1921.357	-2111.292	189.9356	2.055707	0.7672804
198	-1927.479	-2117.23	189.7506	2.324448	0.6138078
204	-1932.907	-2122.639	189.7321	2.363926	0.528842
210	-1913.763	-2103.715	189.9517	2.064966	0.7291227
216	-1915.219	-2105.037	189.818	2.038747	0.9315529
222	-1919.221	-2109.159	189.9381	1.93918	0.9090718
228	-1922.121	-2111.902	189.7805	1.945594	1.062782
234	-1916.186	-2106.106	189.9201	2.03138	0.8210355
240	-1914.63	-2104.616	189.9855	1.85825	0.9454701
246	-1925.009	-2115.037	190.0273	1.783216	0.9800249
252	-1919.075	-2108.864	189.7891	1.727561	1.247698
258	-1917.343	-2107.156	189.8132	1.871123	1.10161
264	-1925.149	-2114.566	189.4168	1.659834	1.588446
270	-1914.796	-2103.546	188.7502	1.449816	2.186537
276	-1921.495	-2111.174	189.679	1.507832	1.507077
